datetime,quantity,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,is_public_holiday,is_school_holiday,is_holiday_period
2021-01-31 21:00:00,10134,1.95,-1.69,994,93,2.57,100,0.52,0,75,0,0,0
2021-01-31 22:00:00,10324,2.11,-1.51,993,93,2.57,100,0.45,0,75,0,0,0
2021-01-31 23:00:00,9907,2.31,-1.28,993,93,2.57,110,0.2,0,75,0,0,0
2021-02-01 00:00:00,9594,2.5,-0.34,992,93,1.54,80,1.1,0,75,0,0,0
2021-02-01 01:00:00,9235,2.5,-0.34,991,93,1.54,90,0.21,0,75,0,0,0
2021-02-01 02:00:00,9139,2.59,-0.23,991,93,1.54,90,0.17,0,75,0,0,0
2021-02-01 03:00:00,8921,2.64,0,991,100,1.54,90,1.5,0,75,0,0,0
2021-02-01 04:00:00,9408,2.67,0.39,991,100,1.03,70,1.5,0,75,0,0,0
2021-02-01 05:00:00,10332,2.69,0.24,991,93,1.03,70,0,0,75,0,0,0
2021-02-01 06:00:00,11459,2.77,0.87,991,100,0.51,60,0,0,75,0,0,0
2021-02-01 07:00:00,12204,2.92,0.68,992,100,1.03,0,0,0,75,0,0,0
2021-02-01 08:00:00,12393,3,1.14,993,100,0.51,50,0,0,90,0,0,0
2021-02-01 09:00:00,12448,3.28,1.29,993,93,0.51,10,0,0,90,0,0,0
2021-02-01 10:00:00,12654,3.75,1.84,994,93,0.51,0,0,0,90,0,0,0
2021-02-01 11:00:00,12488,4.21,1.66,995,93,1.54,330,0.11,0,90,0,0,0
2021-02-01 12:00:00,12360,4.39,0.79,996,93,3.09,290,0,0,75,0,0,0
2021-02-01 13:00:00,12303,4.29,0.67,996,93,3.09,310,0.2,0,75,0,0,0
2021-02-01 14:00:00,12175,4.11,0.1,997,93,3.6,310,0.13,0,90,0,0,0
2021-02-01 15:00:00,12239,4.02,-0.37,998,93,4.12,300,0,0,90,0,0,0
2021-02-01 16:00:00,12320,3.87,-1.06,1000,87,4.63,290,0,0,75,0,0,0
2021-02-01 17:00:00,12912,3.73,-0.87,1001,87,4.12,300,0,0,75,0,0,0
2021-02-01 18:00:00,12546,3.61,0.24,1002,93,2.57,300,0,0,75,0,0,0
2021-02-01 19:00:00,11816,3.6,-0.14,1002,93,3.09,290,0,0,75,0,0,0
2021-02-01 20:00:00,11072,3.73,-0.14,1003,87,3.09,290,0,0,75,0,0,0
2021-02-01 21:00:00,10798,3.9,1.66,1003,93,1.03,230,0,0,75,0,0,0
2021-02-01 22:00:00,10827,4.07,1.13,1004,93,2.06,210,0,0,75,0,0,0
2021-02-01 23:00:00,10394,4.24,1.33,1004,93,2.06,220,0,0,75,0,0,0
2021-02-02 00:00:00,9951,4.34,1.09,1004,93,2.57,230,0,0,75,0,0,0
2021-02-02 01:00:00,9402,4.27,1.37,1004,93,2.06,200,0,0,75,0,0,0
2021-02-02 02:00:00,9315,4.35,1.11,1004,93,2.57,220,0,0,75,0,0,0
2021-02-02 03:00:00,9123,4.33,1.44,1004,93,2.06,190,0,0,75,0,0,0
2021-02-02 04:00:00,9522,4.38,1.14,1002,93,2.57,150,0,0,75,0,0,0
2021-02-02 05:00:00,10382,4.5,0.92,1001,93,3.09,150,1.11,0,75,0,0,0
2021-02-02 06:00:00,11445,4.64,0.36,1000,93,4.12,150,1.11,0,75,0,0,0
2021-02-02 07:00:00,12239,4.94,1.44,999,93,3.09,150,1.11,0,75,0,0,0
2021-02-02 08:00:00,12509,5.29,0.96,999,87,4.12,170,1.11,0,75,0,0,0
2021-02-02 09:00:00,12336,6.19,1.67,998,87,4.63,190,1.11,0,75,0,0,0
2021-02-02 10:00:00,12323,7.8,2.52,998,87,6.17,220,1.11,0,75,0,0,0
2021-02-02 11:00:00,12373,9.3,4.34,999,87,6.17,230,1.11,0,75,0,0,0
2021-02-02 12:00:00,12139,10.24,5.02,999,93,7.2,240,1.11,0,75,0,0,0
2021-02-02 13:00:00,11859,10.84,5.16,999,87,7.72,240,0,0,75,0,0,0
2021-02-02 14:00:00,11869,11.05,5.32,999,93,8.23,260,0.5,0,75,0,0,0
2021-02-02 15:00:00,11812,11.07,6.89,1000,87,5.66,250,0,0,75,0,0,0
2021-02-02 16:00:00,11843,11,7.16,1000,87,5.14,230,0,0,75,0,0,0
2021-02-02 17:00:00,12439,10.55,7.32,1000,87,4.12,220,0,0,75,0,0,0
2021-02-02 18:00:00,12132,10.32,6.32,1001,87,5.14,220,0,0,75,0,0,0
2021-02-02 19:00:00,11323,10.13,5.96,1001,93,5.66,220,0.5,0,75,0,0,0
2021-02-02 20:00:00,10865,9.94,6.56,1001,87,4.12,220,0,0,75,0,0,0
2021-02-02 21:00:00,10755,9.85,7.89,1000,87,2.06,190,1.5,0,75,0,0,0
2021-02-02 22:00:00,10812,9.72,6.89,1000,93,3.6,220,0,0,75,0,0,0
2021-02-02 23:00:00,10104,9.98,5.18,1000,87,6.17,220,0,0,20,0,0,0
2021-02-03 00:00:00,9529,10.25,5.51,1001,87,6.17,220,0,0,20,0,0,0
2021-02-03 01:00:00,9031,10.21,4.85,999,81,6.69,220,0,0,0,0,0,0
2021-02-03 02:00:00,8925,10.31,5.69,999,81,5.66,210,0,0,75,0,0,0
2021-02-03 03:00:00,8824,10.17,5.17,998,81,6.17,210,0,0,0,0,0,0
2021-02-03 04:00:00,9187,10.19,5.55,998,81,5.66,210,0,0,40,0,0,0
2021-02-03 05:00:00,9877,10.1,5.08,997,81,6.17,210,0,0,75,0,0,0
2021-02-03 06:00:00,10696,9.7,5.67,998,81,4.63,200,0,0,0,0,0,0
2021-02-03 07:00:00,11491,9.33,5.81,998,87,4.12,180,1.32,0,75,0,0,0
2021-02-03 08:00:00,12063,8.88,6.57,997,93,2.57,180,1.98,0,20,0,0,0
2021-02-03 09:00:00,12480,8.58,6.92,996,93,1.54,140,1.17,0,40,0,0,0
2021-02-03 10:00:00,12419,8.39,7.41,996,93,0.51,0,1.43,0,75,0,0,0
2021-02-03 11:00:00,12594,8.77,6.43,995,93,2.57,150,0,0,75,0,0,0
2021-02-03 12:00:00,12430,9.21,6.62,995,93,3.09,170,0.25,0,75,0,0,0
2021-02-03 13:00:00,11947,10.48,3.89,995,76,8.23,230,0,0,75,0,0,0
2021-02-03 14:00:00,12004,11.13,5.41,993,76,7.2,230,0,0,75,0,0,0
2021-02-03 15:00:00,11849,10.93,5.88,993,76,6.17,230,0,0,75,0,0,0
2021-02-03 16:00:00,11871,10.59,6.08,996,82,5.66,210,0.65,0,75,0,0,0
2021-02-03 17:00:00,12636,9.62,6.17,997,87,4.12,240,1.19,0,75,0,0,0
2021-02-03 18:00:00,12246,9.11,5.06,999,93,5.14,260,1.17,0,75,0,0,0
2021-02-03 19:00:00,11440,8.22,2.66,1001,87,6.69,300,0.1,0,75,0,0,0
2021-02-03 20:00:00,10840,7.87,2.24,1003,87,6.69,280,0.22,0,75,0,0,0
2021-02-03 21:00:00,10576,7.89,1.9,1005,87,7.2,260,0,0,75,0,0,0
2021-02-03 22:00:00,10851,8.07,3.2,1006,87,5.66,250,0,0,75,0,0,0
2021-02-03 23:00:00,10135,7.9,2.64,1008,87,6.17,240,0,0,75,0,0,0
2021-02-04 00:00:00,9758,7.57,1.67,1009,81,6.69,250,0,0,75,0,0,0
2021-02-04 01:00:00,9289,7.12,1.7,1010,87,6.17,240,0,0,40,0,0,0
2021-02-04 02:00:00,9183,6.56,1.03,1010,87,6.17,240,0,0,20,0,0,0
2021-02-04 03:00:00,9123,6.26,0.86,1011,93,6.17,230,0,0,40,0,0,0
2021-02-04 04:00:00,9339,5.85,0.91,1012,87,5.14,230,0,0,40,0,0,0
2021-02-04 05:00:00,10335,5.42,1.29,1012,93,4.12,220,0,0,20,0,0,0
2021-02-04 06:00:00,11333,5.02,0.46,1013,93,4.63,210,0,0,20,0,0,0
2021-02-04 07:00:00,11952,4.58,1.01,1014,93,3.09,200,0,0,0,0,0,0
2021-02-04 08:00:00,11900,4.46,0.52,1014,93,3.6,190,0,0,0,0,0,0
2021-02-04 09:00:00,11702,5.64,2.46,1015,87,2.57,200,0,0,0,0,0,0
2021-02-04 10:00:00,11710,7.33,4.62,1016,81,2.06,200,0,0,0,0,0,0
2021-02-04 11:00:00,11539,8.77,5.8,1015,76,2.57,170,0,0,20,0,0,0
2021-02-04 12:00:00,11626,9.55,6.73,1015,76,2.57,170,0,0,20,0,0,0
2021-02-04 13:00:00,11517,9.6,6.6,1015,71,2.57,180,0,0,20,0,0,0
2021-02-04 14:00:00,11647,9.96,6.66,1014,71,3.09,170,0,0,75,0,0,0
2021-02-04 15:00:00,11733,9.96,8.15,1014,81,1.54,160,0,0,75,0,0,0
2021-02-04 16:00:00,11730,9.46,6.46,1013,81,3.09,150,0,0,75,0,0,0
2021-02-04 17:00:00,12510,8.85,6.44,1013,81,2.06,140,0,0,0,0,0,0
2021-02-04 18:00:00,12210,8.48,6.22,1013,87,2.06,130,0,0,20,0,0,0
2021-02-04 19:00:00,11619,8.29,5.63,1013,87,2.57,130,0.5,0,100,0,0,0
2021-02-04 20:00:00,10895,8.14,5.45,1013,87,2.57,140,0.5,0,75,0,0,0
2021-02-04 21:00:00,10675,7.93,5.55,1013,87,2.06,140,0,0,0,0,0,0
2021-02-04 22:00:00,10713,7.88,5.13,1012,87,2.57,140,0,0,0,0,0,0
2021-02-04 23:00:00,10398,7.85,5.24,1012,81,2.06,120,0,0,0,0,0,0
2021-02-05 00:00:00,9931,7.59,5.5,1012,87,1.54,90,0,0,0,0,0,0
2021-02-05 01:00:00,9426,7.35,5.21,1011,87,1.54,100,0,0,0,0,0,0
2021-02-05 02:00:00,9250,7.27,5.12,1011,87,1.54,120,0,0,0,0,0,0
2021-02-05 03:00:00,9160,7.19,5.02,1011,87,1.54,140,0,0,75,0,0,0
2021-02-05 04:00:00,9374,7.06,4.15,1011,87,2.57,180,0,0,20,0,0,0
2021-02-05 05:00:00,10239,6.69,3.34,1011,87,3.09,170,0,0,20,0,0,0
2021-02-05 06:00:00,11135,6.61,4.16,1011,93,2.06,180,0,0,0,0,0,0
2021-02-05 07:00:00,11804,6.76,3.98,1011,93,2.57,190,0,0,40,0,0,0
2021-02-05 08:00:00,11951,6.71,4.08,1012,87,2.06,200,0,0,20,0,0,0
2021-02-05 09:00:00,11703,7.04,4.48,1013,87,2.06,200,0,0,20,0,0,0
2021-02-05 10:00:00,11781,8.41,4.33,1013,87,4.63,230,0,0,75,0,0,0
2021-02-05 11:00:00,11567,9.55,6.93,1013,81,2.57,210,0,0,40,0,0,0
2021-02-05 12:00:00,11384,10.1,5.8,1013,81,5.14,230,0,0,40,0,0,0
2021-02-05 13:00:00,11185,10.45,6.23,1013,81,5.14,230,0,0,40,0,0,0
2021-02-05 14:00:00,10940,10.51,7.38,1012,81,3.6,220,0,0,40,0,0,0
2021-02-05 15:00:00,10996,10.22,6.82,1012,76,3.6,220,0,0,40,0,0,0
2021-02-05 16:00:00,11032,9.76,7.54,1012,81,2.06,210,0,0,75,0,0,0
2021-02-05 17:00:00,11661,8.84,5.93,1012,87,3.09,170,0,0,75,0,0,0
2021-02-05 18:00:00,11584,8.26,5.38,1013,81,2.57,180,0,0,0,0,0,0
2021-02-05 19:00:00,11183,7.4,5.63,1013,87,1.03,160,0,0,0,0,0,0
2021-02-05 20:00:00,10510,7.06,5.07,1011,93,1.54,150,0,0,0,0,0,0
2021-02-05 21:00:00,10301,6.52,4.41,1012,93,1.54,170,0,0,0,0,0,0
2021-02-05 22:00:00,10588,6.32,3.98,1012,87,1.54,140,0,0,0,0,0,0
2021-02-05 23:00:00,10090,6,4.51,1012,93,0.51,140,0,0,0,0,0,0
2021-02-06 00:00:00,9414,5.79,3.54,1012,93,1.54,140,0,0,0,0,0,0
2021-02-06 01:00:00,9059,5.7,3.25,1011,87,1.54,130,0,0,0,0,0,0
2021-02-06 02:00:00,8776,5.55,3.61,1011,93,1.03,60,0,0,0,0,0,0
2021-02-06 03:00:00,8621,5.52,3.21,1011,93,1.54,110,0.5,0,100,0,0,0
2021-02-06 04:00:00,8786,5.4,3.43,1010,93,1.03,90,0,0,40,0,0,0
2021-02-06 05:00:00,8899,5.48,3.52,1010,93,1.03,30,0.5,0,100,0,0,0
2021-02-06 06:00:00,9199,5.48,3.52,1010,93,1.03,70,0.5,0,75,0,0,0
2021-02-06 07:00:00,9491,5.75,4.21,1010,93,0.51,80,0,0,75,0,0,0
2021-02-06 08:00:00,10077,6.13,3.94,1010,93,1.54,50,0.5,0,75,0,0,0
2021-02-06 09:00:00,10471,6.69,4.62,1009,93,1.54,60,0.5,0,75,0,0,0
2021-02-06 10:00:00,10791,7.27,4.96,1009,93,2.06,60,0,0,75,0,0,0
2021-02-06 11:00:00,10916,7.91,4.45,1009,87,3.6,70,0,0,75,0,0,0
2021-02-06 12:00:00,10711,7.94,4.12,1008,87,4.12,70,0.5,0,75,0,0,0
2021-02-06 13:00:00,10459,7.79,3.94,1007,87,4.12,70,0.5,0,75,0,0,0
2021-02-06 14:00:00,10365,7.66,3.42,1006,87,4.63,70,0.5,0,75,0,0,0
2021-02-06 15:00:00,10345,6.94,1.84,1005,87,5.66,70,0.5,0,75,0,0,0
2021-02-06 16:00:00,10577,5.95,0.3,1005,87,6.17,70,1.5,0,75,0,0,0
2021-02-06 17:00:00,11205,5.07,-1.1,1004,87,6.69,60,0.16,0,75,0,0,0
2021-02-06 18:00:00,11034,4.4,-1.16,1004,87,5.66,60,0.29,0,75,0,0,0
2021-02-06 19:00:00,10439,3.38,-3.27,1004,93,7.2,50,0.88,0,75,0,0,0
2021-02-06 20:00:00,10219,2.06,-3.53,1004,86,5.14,60,0,0,75,0,0,0
2021-02-06 21:00:00,10259,1.25,-5.38,1001,93,6.69,50,0,0,75,0,0,0
2021-02-06 22:00:00,10544,0.71,-5.28,1002,93,5.66,60,0,0,75,0,0,0
2021-02-06 23:00:00,10369,0.35,-5.69,1001,93,5.66,60,0,0,75,0,0,0
2021-02-07 00:00:00,10136,0.34,-5.48,1000,86,5.14,60,0,0,75,0,0,0
2021-02-07 01:00:00,9602,0.2,-5.86,999,93,5.66,50,0.26,0,75,0,0,0
2021-02-07 02:00:00,9341,0,-5.51,999,86,4.63,50,0,0,75,0,0,0
2021-02-07 03:00:00,9257,0.11,-4.31,998,86,3.09,30,0,0,75,0,0,0
2021-02-07 04:00:00,9169,-0.26,-5.08,998,86,3.6,20,0,0,75,0,0,0
2021-02-07 05:00:00,9376,-0.36,-5.05,998,93,3.6,20,0,0,75,0,0,0
2021-02-07 06:00:00,9636,-0.79,-5.91,997,93,4.12,20,0,0.39,75,0,0,0
2021-02-07 07:00:00,9805,-1.11,-6.4,998,86,4.12,20,0,0.51,75,0,0,0
2021-02-07 08:00:00,10464,-1.46,-7.37,998,93,5.14,30,0,0.24,75,0,0,0
2021-02-07 09:00:00,11030,-1.7,-7.77,999,86,5.14,40,0,0,75,0,0,0
2021-02-07 10:00:00,11332,-1.93,-7.31,999,86,4.12,50,0,0,75,0,0,0
2021-02-07 11:00:00,11731,-1.95,-6.97,999,86,3.6,50,0,0.1,75,0,0,0
2021-02-07 12:00:00,11558,-2,-6.67,999,86,3.09,40,0,0.15,75,0,0,0
2021-02-07 13:00:00,11220,-2.02,-7.05,999,86,3.6,40,0,0,75,0,0,0
2021-02-07 14:00:00,10925,-2.09,-6.4,999,86,2.57,50,0,0,75,0,0,0
2021-02-07 15:00:00,10950,-2.18,-6.87,999,86,3.09,40,0,0,75,0,0,0
2021-02-07 16:00:00,11054,-2.51,-7.59,999,86,3.6,40,0,0,75,0,0,0
2021-02-07 17:00:00,11895,-2.77,-7.88,999,86,3.6,40,0,0,75,0,0,0
2021-02-07 18:00:00,11864,-2.91,-8.4,999,86,4.12,40,0,0,75,0,0,0
2021-02-07 19:00:00,11264,-3.07,-8.21,1000,86,3.6,50,0,0,75,0,0,0
2021-02-07 20:00:00,10775,-3.3,-8.46,1000,86,3.6,40,0,0,75,0,0,0
2021-02-07 21:00:00,10527,-3.49,-8.56,1000,93,3.6,50,0,0,75,0,0,0
2021-02-07 22:00:00,10864,-3.59,-9.5,1000,86,4.63,40,0,0,75,0,0,0
2021-02-07 23:00:00,10532,-3.75,-10.4,999,86,5.66,40,0,0.15,75,0,0,0
2021-02-08 00:00:00,10255,-3.9,-10.2,999,86,5.14,50,0,0,75,0,0,0
2021-02-08 01:00:00,9983,-3.97,-10.28,999,86,5.14,50,0,0,75,0,0,0
2021-02-08 02:00:00,9721,-3.95,-10.25,999,86,5.14,50,0,0,75,0,0,0
2021-02-08 03:00:00,9620,-3.99,-9.94,999,86,4.63,60,0,0.29,75,0,0,0
2021-02-08 04:00:00,9925,-4.14,-10.92,999,80,5.66,50,0,0.4,75,0,0,0
2021-02-08 05:00:00,10866,-4.41,-10.4,1000,86,4.63,60,0,0.36,75,0,0,0
2021-02-08 06:00:00,11916,-4.56,-10.57,1000,86,4.63,60,0,0.27,75,0,0,0
2021-02-08 07:00:00,12465,-4.73,-10.75,1000,86,4.63,50,0,0.14,75,0,0,0
2021-02-08 08:00:00,12971,-4.87,-10.9,1001,86,4.63,60,0,0,75,0,0,0
2021-02-08 09:00:00,13287,-4.92,-11.76,1001,80,5.66,50,0,0,75,0,0,0
2021-02-08 10:00:00,13335,-4.82,-11.29,1001,80,5.14,50,0,0,75,0,0,0
2021-02-08 11:00:00,13456,-4.77,-11.87,1001,86,6.17,50,0,0,75,0,0,0
2021-02-08 12:00:00,13213,-4.69,-10.71,1001,86,4.63,50,0,0,75,0,0,0
2021-02-08 13:00:00,13127,-4.67,-11.49,1001,80,5.66,40,0,0,75,0,0,0
2021-02-08 14:00:00,12976,-4.73,-11.11,1001,86,5.14,40,0,0,90,0,0,0
2021-02-08 15:00:00,12951,-4.94,-10.34,1002,80,3.6,50,0,0,75,0,0,0
2021-02-08 16:00:00,12961,-5.24,-12.12,1002,79,5.66,50,0,0,75,0,0,0
2021-02-08 17:00:00,13503,-5.63,-11.47,1002,79,4.12,40,0,0.14,75,0,0,0
2021-02-08 18:00:00,13171,-5.78,-13.06,1003,79,6.17,50,0,0.1,75,0,0,0
2021-02-08 19:00:00,12491,-6.15,-12.65,1003,86,5.14,40,0,0.15,75,0,0,0
2021-02-08 20:00:00,11865,-6.38,-12.54,1004,86,4.63,40,0,0.12,75,0,0,0
2021-02-08 21:00:00,11504,-6.52,-12.06,1004,79,3.6,40,0,0,75,0,0,0
2021-02-08 22:00:00,11772,-6.73,-13.01,1004,79,4.63,40,0,0,75,0,0,0
2021-02-08 23:00:00,11328,-6.97,-13.62,1005,79,5.14,40,0,0,75,0,0,0
2021-02-09 00:00:00,10988,-7.11,-13.42,1005,79,4.63,40,0,0.13,75,0,0,0
2021-02-09 01:00:00,10564,-7.12,-13.07,1005,79,4.12,40,0,0,75,0,0,0
2021-02-09 02:00:00,10256,-7.02,-12.6,1005,79,3.6,50,0,0,75,0,0,0
2021-02-09 03:00:00,10109,-7.01,-12.95,1006,79,4.12,40,0,0.14,75,0,0,0
2021-02-09 04:00:00,10312,-6.96,-13.26,1006,79,4.63,40,0,0,75,0,0,0
2021-02-09 05:00:00,10985,-7.02,-12.67,1006,73,3.6,60,0,0,75,0,0,0
2021-02-09 06:00:00,12012,-7.21,-12.87,1007,73,3.6,40,0,0,20,0,0,0
2021-02-09 07:00:00,12491,-7.53,-13.87,1007,79,4.63,50,0,0,20,0,0,0
2021-02-09 08:00:00,12936,-7.69,-12.88,1008,86,3.09,60,0,0,0,0,0,0
2021-02-09 09:00:00,12842,-7.01,-12.3,1008,73,3.09,60,0,0,0,0,0,0
2021-02-09 10:00:00,12731,-5.86,-11.79,1009,73,4.12,80,0,0,0,0,0,0
2021-02-09 11:00:00,12636,-4.88,-11.89,1009,68,5.66,80,0,0,0,0,0,0
2021-02-09 12:00:00,12058,-3.5,-9.84,1009,58,4.63,70,0,0,0,0,0,0
2021-02-09 13:00:00,11780,-3,-8.95,1007,58,4.12,70,0,0,0,0,0,0
2021-02-09 14:00:00,11727,-2.6,-9.58,1007,59,5.66,70,0,0,0,0,0,0
2021-02-09 15:00:00,11641,-2.66,-8.5,1007,63,4.12,60,0,0,0,0,0,0
2021-02-09 16:00:00,11852,-3.14,-10.37,1006,68,6.17,60,0,0,20,0,0,0
2021-02-09 17:00:00,13027,-4.04,-10.26,1008,68,4.63,70,0,0,0,0,0,0
2021-02-09 18:00:00,13015,-4.87,-10.72,1009,74,4.12,70,0,0,0,0,0,0
2021-02-09 19:00:00,12866,-5.29,-10.1,1009,73,2.57,80,0,0,0,0,0,0
2021-02-09 20:00:00,11950,-5.84,-10.25,1009,79,2.06,80,0,0,0,0,0,0
2021-02-09 21:00:00,11735,-6.29,-10.37,1009,79,1.54,90,0,0,0,0,0,0
2021-02-09 22:00:00,11770,-6.72,-13.07,1009,73,4.63,60,0,0,26,0,0,0
2021-02-09 23:00:00,11353,-6.96,-11.81,1009,79,2.57,70,0,0,20,0,0,0
2021-02-10 00:00:00,11021,-7.18,-13.85,1009,79,5.14,50,0,0,75,0,0,0
2021-02-10 01:00:00,10648,-7.49,-12.75,1009,79,3.09,60,0,0,0,0,0,0
2021-02-10 02:00:00,10394,-7.76,-13.76,1009,79,4.12,60,0,0,0,0,0,0
2021-02-10 03:00:00,10213,-8.03,-13.25,1009,86,3.09,50,0,0,0,0,0,0
2021-02-10 04:00:00,10422,-8.21,-14.95,1009,79,5.14,40,0,0,0,0,0,0
2021-02-10 05:00:00,11043,-8.11,-14.49,1010,79,4.63,50,0,0,0,0,0,0
2021-02-10 06:00:00,11743,-7.82,-13.02,1011,86,3.09,60,0,0,20,0,0,0
2021-02-10 07:00:00,12177,-7.69,-13.68,1011,79,4.12,50,0,0,75,0,0,0
2021-02-10 08:00:00,12609,-7.22,-13.18,1013,79,4.12,70,0,0,75,0,0,0
2021-02-10 09:00:00,12740,-6.38,-11.91,1014,79,3.6,70,0,0,75,0,0,0
2021-02-10 10:00:00,12482,-5.29,-11.54,1014,73,4.63,70,0,0,75,0,0,0
2021-02-10 11:00:00,12491,-4.05,-9.92,1015,68,4.12,50,0,0,40,0,0,0
2021-02-10 12:00:00,12304,-2.93,-9.79,1015,68,5.66,50,0,0,75,0,0,0
2021-02-10 13:00:00,12014,-2.56,-9.29,1016,74,5.66,50,0,0,75,0,0,0
2021-02-10 14:00:00,12031,-2.07,-7.78,1017,68,4.12,60,0,0,75,0,0,0
2021-02-10 15:00:00,12126,-2.09,-8.16,1015,68,4.63,50,0,0,75,0,0,0
2021-02-10 16:00:00,12393,-2.32,-8.41,1018,68,4.63,50,0,0,75,0,0,0
2021-02-10 17:00:00,13060,-2.77,-7.25,1017,80,2.57,30,0,0,75,0,0,0
2021-02-10 18:00:00,13002,-3.07,-6.86,1018,80,1.54,30,0,0,75,0,0,0
2021-02-10 19:00:00,12370,-3.56,-7.76,1018,80,2.06,20,0,0,75,0,0,0
2021-02-10 20:00:00,11631,-3.6,-7.81,1019,80,2.06,20,0,0,75,0,0,0
2021-02-10 21:00:00,11574,-3.79,-7.92,1020,86,2.06,40,0,0,0,0,0,0
2021-02-10 22:00:00,11739,-4.3,-9.29,1026,80,3.09,50,0,0,90,0,0,0
2021-02-10 23:00:00,11435,-4.91,-9.15,1025,86,2.06,30,0,0,0,0,0,0
2021-02-11 00:00:00,11136,-5.69,-9.28,1026,86,1.03,40,0,0,20,0,0,0
2021-02-11 01:00:00,10799,-6.44,-9.73,1026,86,0.51,70,0,0,0,0,0,0
2021-02-11 02:00:00,10485,-7.01,-10.34,1027,86,0.51,70,0,0,0,0,0,0
2021-02-11 03:00:00,10438,-7.59,-11.25,1028,93,1.03,90,0,0,0,0,0,0
2021-02-11 04:00:00,10504,-8.3,-12.98,1028,86,2.3,64,0,0,37,0,0,0
2021-02-11 05:00:00,11310,-8.56,-13.28,1026,86,2.33,65,0,0,32,0,0,0
2021-02-11 06:00:00,11938,-9.15,-14.23,1029,92,2.87,59,0,0,31,0,0,0
2021-02-11 07:00:00,12517,-9.49,-13,1027,86,0.51,100,0,0,57,0,0,0
2021-02-11 08:00:00,12633,-8.34,-11.77,1031,86,0.51,90,0,0,0,0,0,0
2021-02-11 09:00:00,12263,-5.92,-9.25,1031,79,0.51,130,0,0,0,0,0,0
2021-02-11 10:00:00,12064,-3.99,-7.51,1031,80,1.03,80,0,0,0,0,0,0
2021-02-11 11:00:00,11786,-2.34,-6.99,1029,68,2.57,70,0,0,20,0,0,0
2021-02-11 12:00:00,11554,-1.45,-6.09,1028,64,2.57,80,0,0,20,0,0,0
2021-02-11 13:00:00,11335,-0.83,-5.87,1029,59,3.09,90,0,0,20,0,0,0
2021-02-11 14:00:00,11357,-0.38,-5.02,1028,59,2.57,80,0,0,0,0,0,0
2021-02-11 15:00:00,11401,-0.19,-5.26,1029,55,3.09,70,0,0,0,0,0,0
2021-02-11 16:00:00,11627,-0.95,-6.08,1029,55,3.09,80,0,0,0,0,0,0
2021-02-11 17:00:00,12527,-2.5,-6.95,1029,59,2.06,90,0,0,0,0,0,0
2021-02-11 18:00:00,12730,-2.95,-7.65,1031,68,2.57,70,0,0,0,0,0,0
2021-02-11 19:00:00,12149,-3.37,-8.37,1031,74,3.09,80,0,0,0,0,0,0
2021-02-11 20:00:00,11431,-3.76,-8.52,1031,68,2.57,80,0,0,0,0,0,0
2021-02-11 21:00:00,11315,-4.32,-8.32,1031,74,1.54,80,0,0,0,0,0,0
2021-02-11 22:00:00,11452,-4.77,-8.8,1032,74,1.54,90,0,0,0,0,0,0
2021-02-11 23:00:00,11097,-5.14,-9.13,1032,79,1.54,80,0,0,0,0,0,0
2021-02-12 00:00:00,10826,-5.53,-9.55,1032,79,1.54,80,0,0,0,0,0,0
2021-02-12 01:00:00,10260,-6.15,-10.13,1031,86,1.54,90,0,0,0,0,0,0
2021-02-12 02:00:00,10070,-6.48,-10.94,1032,79,2.06,80,0,0,0,0,0,0
2021-02-12 03:00:00,9923,-6.73,-10.76,1032,86,1.54,90,0,0,0,0,0,0
2021-02-12 04:00:00,10137,-6.94,-10.99,1032,86,1.54,80,0,0,0,0,0,0
2021-02-12 05:00:00,10750,-7.16,-11.59,1032,86,2.06,80,0,0,0,0,0,0
2021-02-12 06:00:00,11633,-7.16,-12.03,1032,79,2.57,70,0,0,0,0,0,0
2021-02-12 07:00:00,12263,-7.2,-11.71,1032,79,2.06,80,0,0,0,0,0,0
2021-02-12 08:00:00,12336,-6.82,-12.46,1032,73,3.6,70,0,0,0,0,0,0
2021-02-12 09:00:00,12215,-5.45,-11.78,1033,68,4.63,70,0,0,0,0,0,0
2021-02-12 10:00:00,11967,-4.36,-10.61,1032,68,4.63,90,0,0,0,0,0,0
2021-02-12 11:00:00,11685,-3.06,-9.73,1033,58,5.14,80,0,0,20,0,0,0
2021-02-12 12:00:00,11190,-2.47,-9.16,1030,54,5.14,80,0,0,0,0,0,0
2021-02-12 13:00:00,11011,-1.99,-9.51,1031,46,6.17,90,0,0,0,0,0,0
2021-02-12 14:00:00,11065,-1.9,-9.41,1030,46,6.17,80,0,0,20,0,0,0
2021-02-12 15:00:00,11287,-2.16,-9.83,1032,59,6.69,70,0,0,40,0,0,0
2021-02-12 16:00:00,11664,-2.61,-10.31,1031,59,6.69,70,0,0,20,0,0,0
2021-02-12 17:00:00,12344,-3.44,-9.62,1033,68,4.63,70,0,0,0,0,0,0
2021-02-12 18:00:00,12485,-4.15,-10.29,1033,74,4.63,60,0,0,0,0,0,0
2021-02-12 19:00:00,12004,-4.6,-11.5,1034,74,5.66,60,0,0,0,0,0,0
2021-02-12 20:00:00,11374,-4.85,-10.41,1035,68,3.6,70,0,0,0,0,0,0
2021-02-12 21:00:00,11147,-5.23,-11.12,1035,73,4.12,80,0,0,0,0,0,0
